Date,Time,Cabin_Temperature,Outside_Air_Ambient_Temp,Drift_Flag,Temp_Diff
2025-01-01,19:34:41.632653,25.47693315999082,28.509203924646066,0,-3.0322707646552445
2025-01-01,20:04:03.673469,24.34273656237994,29.452293076861377,0,-5.1095565144814366
2025-01-01,20:33:25.714285,23.768703435223518,27.030126622343957,0,-3.261423187120439
2025-01-01,21:02:47.755102,23.397792608821423,29.894977169981292,0,-6.4971845611598695
2025-01-01,21:32:09.795918,21.042956019265144,27.566997409113466,0,-6.524041389848321
2025-01-01,22:01:31.836734,22.560311583210584,26.65786064951402,0,-4.097549066303436
2025-01-01,22:30:53.877551,23.078722458080424,30.775983443566165,0,-7.697260985485741
2025-01-01,23:00:15.918367,26.11424445243783,30.63821932757298,0,-4.523974875135149
2025-01-01,23:29:37.959183,24.687236579136922,32.34862120484572,0,-7.6613846257087985
2025-01-01,23:59:00,20.47391968927453,28.706623291274703,0,-8.232703602000171
2025-01-02,00:00:00,24.64816793878959,31.224158540510267,0,-6.575990601720676
2025-01-02,00:29:22.040816,23.229835439167367,31.65239271682099,0,-8.422557277653624
2025-01-02,00:58:44.081632,22.646155999388082,31.334321423494785,0,-8.688165424106703
2025-01-02,01:28:06.122448,25.223352577681737,27.523038951593573,0,-2.299686373911836
2025-01-02,01:57:28.163265,26.0619990449919,30.448090446813566,0,-4.386091401821666
2025-01-02,02:26:50.204081,25.862560238232398,31.092420888163986,0,-5.229860649931588
2025-01-02,02:56:12.244897,22.321564953554724,30.021535400723828,0,-7.699970447169104
2025-01-02,03:25:34.285714,23.381575248297573,23.740567024886744,0,-0.35899177658917125
2025-01-02,03:54:56.326530,24.662526862807127,30.48146887192044,0,-5.818942009113314
2025-01-02,04:24:18.367346,25.95109025424472,36.637593118191724,0,-10.686502863947005
2025-01-02,04:53:40.408163,23.04165152430942,28.919882193729052,0,-5.878230669419633
2025-01-02,05:23:02.448979,23.628682046672367,27.815768706434035,0,-4.187086659761668
2025-01-02,05:52:24.489795,21.787330051987944,31.120045679134194,0,-9.33271562714625
2025-01-02,06:21:46.530612,21.60758675183866,30.937134631399715,0,-9.329547879561055
2025-01-02,06:51:08.571428,25.625051644788396,33.57820549624924,0,-7.9531538514608435
2025-01-02,07:20:30.612244,26.712480057141647,26.226395532273337,0,0.48608452486831055
2025-01-02,07:49:52.653061,23.855979756839332,32.19414075772498,0,-8.338161000885648
2025-01-02,08:19:14.693877,26.007065795784047,31.771266183754392,0,-5.7642003879703445
2025-01-02,08:48:36.734693,24.723272050095268,29.57356038917836,0,-4.850288339083093
2025-01-02,09:17:58.775510,22.70976049078975,31.01606195376507,0,-8.30630146297532
2025-01-02,09:47:20.816326,24.722791211016826,33.08837244479507,0,-8.365581233778244
2025-01-02,10:16:42.857142,27.07607313293194,32.61694614008535,0,-5.540873007153415
2025-01-02,10:46:04.897959,23.928347921780098,26.570942063778816,0,-2.6425941419987176
2025-01-02,11:15:26.938775,27.129287311628012,32.460474560266455,0,-5.331187248638443
2025-01-02,11:44:48.979591,18.76050979182051,29.805934184902444,0,-11.045424393081934
2025-01-02,12:14:11.020408,25.643805008750448,30.218622294046547,0,-4.574817285296099
2025-01-02,12:43:33.061224,24.17409413647634,30.219590973005083,0,-6.045496836528741
2025-01-02,13:12:55.102040,23.401985299068265,29.54927103360522,0,-6.147285734536954
2025-01-02,13:42:17.142857,24.183521553071003,33.575122491321196,0,-9.391600938250193
2025-01-02,14:11:39.183673,20.024862170798215,29.748846120452363,0,-9.723983949654148
2025-01-02,14:41:01.224489,23.560656224324976,26.641361614850496,0,-3.0807053905255195
2025-01-02,15:10:23.265306,24.714225143023494,28.819410432090812,0,-4.105185289067318
2025-01-02,15:39:45.306122,26.955788089483033,30.536084150431428,0,-3.5802960609483954
2025-01-02,16:09:07.346938,22.963459563452705,33.687644352891155,0,-10.72418478943845
2025-01-02,16:38:29.387755,22.383012794213624,31.8092840548465,0,-9.426271260632877
2025-01-02,17:07:51.428571,22.996485912830927,27.44839416375887,0,-4.451908250927943
2025-01-02,17:37:13.469387,25.83080423540415,37.45556975003667,0,-11.624765514632525
2025-01-02,18:06:35.510204,24.65750221931937,30.79432593293394,0,-6.136823713614572
2025-01-02,18:35:57.551020,22.940479592465923,33.82617221399705,0,-10.885692621531124
2025-01-02,19:05:19.591836,25.02653486622671,29.544856699268312,0,-4.5183218330416
2025-01-02,19:34:41.632653,24.19415509869608,31.600077734116347,0,-7.405922635420268
2025-01-02,20:04:03.673469,25.937289981065778,32.518405513555216,0,-6.581115532489438
2025-01-02,20:33:25.714285,22.595893812245293,33.654584135262766,0,-11.058690323017473
2025-01-02,21:02:47.755102,23.344675706804463,33.17210491613467,0,-9.827429209330209
2025-01-02,21:32:09.795918,23.215783693735684,32.61659100021893,0,-9.400807306483248
2025-01-02,22:01:31.836734,21.072970103735763,29.054739806417675,0,-7.9817697026819125
2025-01-02,22:30:53.877551,24.59224055412915,28.284761874131817,0,-3.6925213200026654
2025-01-02,23:00:15.918367,24.52211054435978,30.99782253097259,0,-6.475711986612811
2025-01-02,23:29:37.959183,24.01022691328492,32.79938421702321,0,-8.789157303738289
2025-01-02,23:59:00,23.530825733249706,29.33183789767018,0,-5.801012164420474
2025-01-03,00:00:00,21.169258515899173,33.19551589714316,0,-12.026257381243987
2025-01-03,00:29:22.040816,23.15870935446928,34.35785023645854,0,-11.199140881989258
2025-01-03,00:58:44.081632,23.314570966946462,27.25103724277974,0,-3.936466275833279
2025-01-03,01:28:06.122448,22.39544546155676,27.48923788861116,0,-5.0937924270543995
2025-01-03,01:57:28.163265,23.67742857666798,29.57887482328399,0,-5.901446246616008
2025-01-03,02:26:50.204081,24.80810171362908,30.922838004567588,0,-6.1147362909385095
2025-01-03,02:56:12.244897,27.77237180242106,28.426298958698847,0,-0.6539271562777884
2025-01-03,03:25:34.285714,24.349155625663677,34.05660803660143,0,-9.707452410937755
2025-01-03,03:54:56.326530,24.51510078144553,31.272200584555353,0,-6.757099803109824
2025-01-03,04:24:18.367346,23.851108168467665,30.11834114472222,0,-6.267232976254554
2025-01-03,04:53:40.408163,20.162457569401916,25.692271428394417,0,-5.529813858992501
2025-01-03,05:23:02.448979,23.946972249101567,26.05255255071748,0,-2.1055803016159125
2025-01-03,05:52:24.489795,24.120460419882054,30.84302775084542,0,-6.722567330963365
2025-01-03,06:21:46.530612,28.926484224970572,23.602213121535492,0,5.3242711034350805
2025-01-03,06:51:08.571428,23.615278070437753,33.037912228932214,0,-9.42263415849446
2025-01-03,07:20:30.612244,24.603094684667226,29.525538466883038,0,-4.922443782215812
2025-01-03,07:49:52.653061,23.930576460589513,39.729278908784195,0,-15.798702448194682
2025-01-03,08:19:14.693877,21.662643924760935,36.92374875184833,0,-15.261104827087394
2025-01-03,08:48:36.734693,26.285645629030043,29.45565279225745,0,-3.1700071632274067
2025-01-03,09:17:58.775510,25.503866065373547,29.680988992406053,0,-4.1771229270325065
2025-01-03,09:47:20.816326,25.582063894086094,32.986744542006086,0,-7.404680647919992
2025-01-03,10:16:42.857142,22.18122509041052,35.10951782975411,0,-12.92829273934359
2025-01-03,10:46:04.897959,26.805588621872197,25.08591282769195,0,1.7196757941802474
2025-01-03,11:15:26.938775,21.19629787441544,24.64087360393594,0,-3.4445757295205013
2025-01-03,11:44:48.979591,25.17371418760054,28.133895583336855,0,-2.9601813957363134
2025-01-03,12:14:11.020408,28.380911251619956,31.748212749521592,0,-3.367301497901636
2025-01-03,12:43:33.061224,22.01892734973862,31.490620771522792,0,-9.47169342178417
2025-01-03,13:12:55.102040,22.867404540794457,33.20931436495155,0,-10.341909824157096
2025-01-03,13:42:17.142857,24.199302730175283,26.400907414904076,0,-2.2016046847287924
2025-01-03,14:11:39.183673,22.9930486917676,23.05156841109337,0,-0.05851971932576916
2025-01-03,14:41:01.224489,20.898673137867736,32.57404258590643,0,-11.675369448038698
2025-01-03,15:10:23.265306,24.137125949612056,27.515411181104298,0,-3.3782852314922422
2025-01-03,15:39:45.306122,21.87539257254779,23.944536406834086,0,-2.0691438342862973
2025-01-03,16:09:07.346938,24.94718486127036,30.435191237878144,0,-5.488006376607782
2025-01-03,16:38:29.387755,22.161151531532393,32.37952706465603,0,-10.218375533123638
2025-01-03,17:07:51.428571,27.09986881003508,29.633828603636168,0,-2.5339597936010883
2025-01-03,17:37:13.469387,22.433493415327526,28.62645484145253,0,-6.192961426125006
2025-01-03,18:06:35.510204,23.35587696758865,29.52191330356228,0,-6.166036335973629
2025-01-03,18:35:57.551020,25.62703443473934,28.88825171279765,0,-3.261217278058311
2025-01-03,19:05:19.591836,21.53827136713209,25.955858664179498,0,-4.417587297047408
2025-01-03,19:34:41.632653,24.454919869208258,27.855957969028704,0,-3.401038099820447
2025-01-03,20:04:03.673469,26.614285508564855,31.563839715041443,0,-4.949554206476588
2025-01-03,20:33:25.714285,20.785033530877545,30.9650356241295,0,-10.180002093251954
2025-01-03,21:02:47.755102,24.36926771706461,30.50417941790046,0,-6.1349117008358505
2025-01-03,21:32:09.795918,24.519765588496846,27.01455455443986,0,-2.494788965943016
2025-01-03,22:01:31.836734,25.56364574355462,29.455490513593,0,-3.8918447700383787
2025-01-03,22:30:53.877551,21.526098578243836,23.468804860671437,0,-1.9427062824276007
2025-01-03,23:00:15.918367,21.359086773831446,30.53542999165617,0,-9.176343217824723
2025-01-03,23:29:37.959183,25.043883131233795,34.286573123440704,0,-9.242689992206909
2025-01-03,23:59:00,24.593969346466373,25.577603603873683,0,-0.98363425740731
2025-01-04,00:00:00,24.500985700691754,28.242216980046734,0,-3.741231279354981
2025-01-04,00:29:22.040816,24.69289641899395,30.987320336130388,0,-6.294423917136438
2025-01-04,00:58:44.081632,22.63995055684302,33.75852790328245,0,-11.11857734643943
2025-01-04,01:28:06.122448,24.464507394322005,28.65532615109955,0,-4.190818756777546
2025-01-04,01:57:28.163265,24.58614494659736,27.923249012202312,0,-3.337104065604951
2025-01-04,02:26:50.204081,22.571297163947264,24.09323057275175,0,-1.521933408804486
2025-01-04,02:56:12.244897,27.731549022289514,30.31031438792432,0,-2.578765365634805
2025-01-04,03:25:34.285714,24.947665841823575,36.126228120431236,0,-11.17856227860766
2025-01-04,03:54:56.326530,21.617393005594703,30.83207538589403,0,-9.214682380299326
2025-01-04,04:24:18.367346,25.31310721726766,29.93316306244886,0,-4.620055845181199
2025-01-04,04:53:40.408163,22.050636659545358,30.966246932300955,0,-8.915610272755597
2025-01-04,05:23:02.448979,25.574169207484903,29.966723988154193,0,-4.39255478066929
2025-01-04,05:52:24.489795,26.317191158014808,27.56095688321961,0,-1.2437657252048027
2025-01-04,06:21:46.530612,22.358635363296578,32.46983974703311,0,-10.111204383736535
2025-01-04,06:51:08.571428,25.926752258488644,30.677284569335264,0,-4.750532310846619
2025-01-04,07:20:30.612244,24.825561853872998,30.05283975580097,0,-5.227277901927973
2025-01-04,07:49:52.653061,25.64412031998898,27.07390191816525,0,-1.4297815981762731
2025-01-04,08:19:14.693877,27.793585965307894,33.91052379580428,0,-6.116937830496386
2025-01-04,08:48:36.734693,23.50922376799426,31.99410823599933,0,-8.48488446800507
2025-01-04,09:17:58.775510,22.49252767128502,28.341237487898095,0,-5.8487098166130735
2025-01-04,09:47:20.816326,22.220971140748954,33.00547456104581,0,-10.784503420296854
2025-01-04,10:16:42.857142,22.368379430069123,28.50728748484438,0,-6.138908054775257
2025-01-04,10:46:04.897959,23.845796581171793,27.65398952246689,0,-3.808192941295097
2025-01-04,11:15:26.938775,24.682303949633287,27.720890647559138,0,-3.038586697925851
2025-01-04,11:44:48.979591,24.55338159866004,24.686794340735727,0,-0.13341274207568787
2025-01-04,12:14:11.020408,25.654366498072047,31.414627141254616,0,-5.760260643182569
2025-01-04,12:43:33.061224,24.026003783755815,24.50656536498495,0,-0.4805615812291357
2025-01-04,13:12:55.102040,26.907068154314633,26.31466850620271,0,0.5923996481119218
2025-01-04,13:42:17.142857,23.47068633352409,23.7732359727644,0,-0.3025496392403113
2025-01-04,14:11:39.183673,29.440338333179238,29.74179092162732,0,-0.30145258844808254
2025-01-04,14:41:01.224489,25.251334695530012,29.549038619184383,0,-4.297703923654371
2025-01-04,15:10:23.265306,22.285684887167434,29.019911360440908,0,-6.734226473273473
2025-01-04,15:39:45.306122,21.858215003877774,26.87226691598827,0,-5.014051912110496
2025-01-04,16:09:07.346938,24.96494483048637,26.48329873969008,0,-1.5183539092037108
2025-01-04,16:38:29.387755,23.5530744293483,31.39310959063972,0,-7.840035161291421
2025-01-04,17:07:51.428571,25.428000988184184,28.348344204874536,0,-2.920343216690352
2025-01-04,17:37:13.469387,24.94647524914709,30.949074964608435,0,-6.002599715461347
2025-01-04,18:06:35.510204,23.854342174686256,27.344253941627333,0,-3.489911766941077
2025-01-04,18:35:57.551020,22.30641256386319,30.543188228313248,0,-8.236775664450057
2025-01-04,19:05:19.591836,20.97030555062827,33.90983411194819,0,-12.939528561319921
2025-01-04,19:34:41.632653,23.106970095865957,31.75849740117835,0,-8.651527305312392
2025-01-04,20:04:03.673469,25.712797588646943,28.762758545350557,0,-3.0499609567036146
2025-01-04,20:33:25.714285,24.42818748826041,30.771596911067782,0,-6.3434094228073725
2025-01-04,21:02:47.755102,21.508522442576023,29.27800447640936,0,-7.769482033833338
2025-01-04,21:32:09.795918,24.346361851702365,30.023640554084185,0,-5.67727870238182
2025-01-04,22:01:31.836734,24.770634759457675,29.02316684355449,0,-4.2525320840968135
2025-01-04,22:30:53.877551,22.232285127597734,29.506994382343827,0,-7.274709254746092
2025-01-04,23:00:15.918367,24.307450211891055,30.636280059222525,0,-6.32882984733147
2025-01-04,23:29:37.959183,24.116417436892,27.01992390125415,0,-2.903506464362149
2025-01-04,23:59:00,21.714059404338755,26.952363519030065,0,-5.23830411469131
2025-01-05,00:00:00,24.715574720696566,25.834372338506366,0,-1.1187976178098005
2025-01-05,00:29:22.040816,25.12156905273647,25.199186686488872,0,-0.07761763375240349
2025-01-05,00:58:44.081632,26.166102486350553,26.348151923338563,0,-0.18204943698800946
2025-01-05,01:28:06.122448,26.107604104069807,30.478387520412387,0,-4.370783416342579
2025-01-05,01:57:28.163265,21.244661264085817,27.321637453524346,0,-6.076976189438529
2025-01-05,02:26:50.204081,22.124349920169756,31.54084339269329,0,-9.416493472523534
2025-01-05,02:56:12.244897,25.03007053441732,30.104141246257687,0,-5.074070711840367
2025-01-05,03:25:34.285714,25.027571901824416,24.09448735968584,0,0.9330845421385767
2025-01-05,03:54:56.326530,25.030095372612095,31.964926752665068,0,-6.934831380052973
2025-01-05,04:24:18.367346,31.70546298130944,32.43239593677513,0,-0.7269329554656885
2025-01-05,04:53:40.408163,25.141781021386333,27.01841197549544,0,-1.8766309541091069
2025-01-05,05:23:02.448979,26.271131280361196,31.260574628684974,0,-4.989443348323778
2025-01-05,05:52:24.489795,25.908003526986406,27.430505287772405,0,-1.5225017607859996
2025-01-05,06:21:46.530612,25.302782502611596,30.293011130245006,0,-4.99022862763341
2025-01-05,06:51:08.571428,23.369461510719308,26.206504779135102,0,-2.837043268415794
2025-01-05,07:20:30.612244,25.517938440986534,24.62068064239627,0,0.8972577985902639
2025-01-05,07:49:52.653061,22.454349570924855,28.851548431161095,0,-6.397198860236241
2025-01-05,08:19:14.693877,23.526362786519982,29.62881316117549,0,-6.102450374655508
2025-01-05,08:48:36.734693,23.02927290434179,28.80696091915619,0,-5.777688014814398
2025-01-05,09:17:58.775510,24.163748278772644,26.44790832533232,0,-2.284160046559677
2025-01-05,09:47:20.816326,28.629317133347016,28.80030281360659,0,-0.17098568025957306
2025-01-05,10:16:42.857142,20.265469614816503,30.807884257742202,0,-10.5424146429257
2025-01-05,10:46:04.897959,25.372520380749027,29.865320909632388,0,-4.492800528883361
2025-01-05,11:15:26.938775,20.774568257620697,30.54750309179764,0,-9.772934834176944
2025-01-05,11:44:48.979591,23.056136268421135,27.989654398637303,0,-4.933518130216168
2025-01-05,12:14:11.020408,26.177901193934733,33.51515374414848,0,-7.337252550213744
2025-01-05,12:43:33.061224,24.128560038190926,26.47147999033566,0,-2.342919952144733
2025-01-05,13:12:55.102040,21.844510444141388,31.462680891260156,0,-9.618170447118768
2025-01-05,13:42:17.142857,22.569392581480063,33.54567327887988,0,-10.976280697399819
2025-01-05,14:11:39.183673,25.35919549786935,31.442724278246686,0,-6.0835287803773355
2025-01-05,14:41:01.224489,22.539266736565725,29.39242731880551,0,-6.853160582239784
2025-01-05,15:10:23.265306,24.43291717916395,28.415108860011063,0,-3.9821916808471123
2025-01-05,15:39:45.306122,24.091143679807626,33.10826295313877,0,-9.017119273331144
2025-01-05,16:09:07.346938,22.696799304788367,25.731075224214983,0,-3.034275919426616
2025-01-05,16:38:29.387755,28.28788817865065,27.089627218861068,0,1.1982609597895824
2025-01-05,17:07:51.428571,25.267838044636022,28.807326703524836,0,-3.539488658888814
2025-01-05,17:37:13.469387,19.949714826684787,33.71296127253599,0,-13.763246445851205
2025-01-05,18:06:35.510204,24.372908629538856,31.139302908122687,0,-6.766394278583832
2025-01-05,18:35:57.551020,22.676427070463223,27.095862724469264,0,-4.41943565400604
2025-01-05,19:05:19.591836,25.704866669592448,29.069076883845288,0,-3.3642102142528394
2025-01-05,19:34:41.632653,22.414958523134597,28.157030567711118,0,-5.7420720445765205
2025-01-05,20:04:03.673469,23.7705271170662,27.870633023299394,0,-4.100105906233193
2025-01-05,20:33:25.714285,25.009974557960913,32.93666867567034,0,-7.9266941177094274
2025-01-05,21:02:47.755102,25.731510388340244,25.884770612209483,0,-0.1532602238692391
2025-01-05,21:32:09.795918,21.59940718588845,34.82634256720312,0,-13.226935381314672
2025-01-05,22:01:31.836734,23.330997528318104,32.48468907055387,0,-9.153691542235766
2025-01-05,22:30:53.877551,23.050109377678087,33.272585011811096,0,-10.222475634133009
2025-01-05,23:00:15.918367,22.693341534852575,28.611181463924225,0,-5.917839929071651
2025-01-05,23:29:37.959183,27.530908480562193,29.550177842762672,0,-2.019269362200479
2025-01-05,23:59:00,24.80996342192191,25.700544556425864,0,-0.8905811345039538
2025-01-06,00:00:00,21.47823209132991,28.426012778799592,0,-6.947780687469681
2025-01-06,00:29:22.040816,25.835723894109552,31.480964542929453,0,-5.6452406488199
2025-01-06,00:58:44.081632,28.244312394025265,33.88818918534419,0,-5.643876791318924
2025-01-06,01:28:06.122448,26.064930521102294,26.678529549592646,0,-0.6135990284903521
2025-01-06,01:57:28.163265,20.961260068091974,28.9034821890442,0,-7.942222120952227
2025-01-06,02:26:50.204081,23.0315318542675,29.546102339302433,0,-6.514570485034934
2025-01-06,02:56:12.244897,26.533822298373245,25.812632393422547,0,0.7211899049506982
2025-01-06,03:25:34.285714,22.58466106876244,31.7740477252752,0,-9.18938665651276
2025-01-06,03:54:56.326530,24.887638856292458,27.828029004772173,0,-2.9403901484797146
2025-01-06,04:24:18.367346,25.549268106858673,29.41382894646893,0,-3.864560839610256
2025-01-06,04:53:40.408163,22.146139056843833,28.644151884264367,0,-6.498012827420535
2025-01-06,05:23:02.448979,23.8809492878764,27.631984482840977,0,-3.751035194964576
2025-01-06,05:52:24.489795,17.517465319861856,29.978865043558336,0,-12.46139972369648
2025-01-06,06:21:46.530612,21.95122471733142,29.353171264295934,0,-7.401946546964513
2025-01-06,06:51:08.571428,23.49486369721368,28.884426353164002,0,-5.389562655950321
2025-01-06,07:20:30.612244,21.504433636070303,27.81461513495897,0,-6.310181498888667
2025-01-06,07:49:52.653061,27.26482260786327,30.958574012348866,0,-3.693751404485596
2025-01-06,08:19:14.693877,21.139717244078735,34.96085180547686,0,-13.821134561398122
2025-01-06,08:48:36.734693,23.119911026606033,30.41966169851738,0,-7.299750671911347
2025-01-06,09:17:58.775510,24.261481154572184,32.988354644733384,0,-8.7268734901612
2025-01-06,09:47:20.816326,26.88254657813223,25.82933422453961,0,1.0532123535926203
2025-01-06,10:16:42.857142,21.128275697641122,30.47328431788131,0,-9.345008620240186
2025-01-06,10:46:04.897959,26.32632750430992,26.7078950430868,0,-0.3815675387768813
2025-01-06,11:15:26.938775,24.020466122039174,25.569225217404295,0,-1.5487590953651207
2025-01-06,11:44:48.979591,22.036982697904097,27.78188577762289,0,-5.744903079718792
2025-01-06,12:14:11.020408,24.924206948526543,33.57569800324072,0,-8.651491054714175
2025-01-06,12:43:33.061224,24.398119391146942,32.85004748600894,0,-8.451928094861998
2025-01-06,13:12:55.102040,22.79956624568241,30.7290141661632,0,-7.92944792048079
2025-01-06,13:42:17.142857,24.13960416998004,25.401898320330208,0,-1.2622941503501686
2025-01-06,14:11:39.183673,23.22937280627648,29.41115804583619,0,-6.181785239559709
2025-01-06,14:41:01.224489,24.227034690502496,30.905100026705206,0,-6.67806533620271
2025-01-06,15:10:23.265306,25.324261349042093,30.526608688735795,0,-5.202347339693702
2025-01-06,15:39:45.306122,27.172033632290706,24.46861924955776,0,2.7034143827329444
2025-01-06,16:09:07.346938,21.5243690023463,27.329046455940386,0,-5.804677453594085
2025-01-06,16:38:29.387755,28.266066749312532,29.80776670755385,0,-1.541699958241317
2025-01-06,17:07:51.428571,20.095824400954996,31.60887272855157,0,-11.513048327596575
2025-01-06,17:37:13.469387,23.696429809928834,23.41161653670016,0,0.284813273228675
2025-01-06,18:06:35.510204,25.176634412969154,29.513628073560426,0,-4.336993660591272
2025-01-06,18:35:57.551020,24.561983735470065,30.429146309636856,0,-5.867162574166791
2025-01-06,19:05:19.591836,22.75460096035881,32.54883596554864,0,-9.79423500518983
2025-01-06,19:34:41.632653,23.58375549928545,32.07857275271231,0,-8.494817253426863
2025-01-06,20:04:03.673469,23.013998130682335,31.747713956426416,0,-8.733715825744081
2025-01-06,20:33:25.714285,22.821270486111576,27.600178479894197,0,-4.778907993782621
2025-01-06,21:02:47.755102,25.69920419404205,24.27599358863008,0,1.4232106054119704
2025-01-06,21:32:09.795918,24.714030971930093,28.820841728815797,0,-4.106810756885704
2025-01-06,22:01:31.836734,22.614180809478693,33.00489547562568,0,-10.390714666146987
2025-01-06,22:30:53.877551,25.799199750866503,34.18036358257329,0,-8.38116383170679
2025-01-06,23:00:15.918367,24.61459904175322,32.131647306893356,0,-7.5170482651401365
2025-01-06,23:29:37.959183,25.62572423767792,31.288022468405202,0,-5.662298230727281
2025-01-06,23:59:00,25.259257683847224,31.138918945157897,0,-5.879661261310673
2025-01-07,00:00:00,22.342009978155854,28.331643759717657,0,-5.989633781561803
2025-01-07,00:29:22.040816,22.87963791960606,29.60981911933914,0,-6.730181199733078
2025-01-07,00:58:44.081632,25.494587210246525,35.00720857747899,0,-9.512621367232466
2025-01-07,01:28:06.122448,25.22074053086693,27.172325982624372,0,-1.9515854517574418
2025-01-07,01:57:28.163265,23.958196812071705,34.844336372129554,0,-10.886139560057849
2025-01-07,02:26:50.204081,24.234654766617563,29.033915536523825,0,-4.799260769906262
2025-01-07,02:56:12.244897,26.55532979157685,33.97629632728523,0,-7.420966535708384
2025-01-07,03:25:34.285714,22.81685722232834,25.779554971507388,0,-2.9626977491790463
2025-01-07,03:54:56.326530,25.094194762340077,31.757712603493946,0,-6.663517841153869
2025-01-07,04:24:18.367346,23.595614695132213,27.789689592157135,0,-4.194074897024922
2025-01-07,04:53:40.408163,23.56463759354556,25.75419842422744,0,-2.189560830681881
2025-01-07,05:23:02.448979,26.19755370397438,30.655602127232836,0,-4.458048423258457
2025-01-07,05:52:24.489795,25.65083269797606,33.02841536578791,0,-7.377582667811847
2025-01-07,06:21:46.530612,25.627019272001277,27.46517568421951,0,-1.8381564122182326
2025-01-07,06:51:08.571428,26.61095761430866,25.502952118624798,0,1.1080054956838623
2025-01-07,07:20:30.612244,24.042007683265517,29.724465706995133,0,-5.682458023729616
2025-01-07,07:49:52.653061,25.363905942589927,29.737694013668456,0,-4.373788071078529
2025-01-07,08:19:14.693877,23.379466486813087,31.644958882663495,0,-8.265492395850409
2025-01-07,08:48:36.734693,24.648332704976884,32.848783714093464,0,-8.20045100911658
2025-01-07,09:17:58.775510,23.739713891264632,29.821754456182518,0,-6.082040564917886
2025-01-07,09:47:20.816326,24.193991929985437,35.56650994438279,0,-11.37251801439735
2025-01-07,10:16:42.857142,25.190314050873827,30.672704233605874,0,-5.482390182732047
